x-axis,1,2
second,Volt,Volt
+35.5000E-06,+210.4713548E-03,+159.5859284E-03
+36.0000E-06,+210.4713548E-03,+159.1638179E-03
+36.5000E-06,+210.4713548E-03,+158.7417073E-03
+37.0000E-06,+210.4713548E-03,+158.3195968E-03
+37.5000E-06,+210.4713548E-03,+157.9678380E-03
+38.0000E-06,+210.4713548E-03,+157.5457274E-03
+38.5000E-06,+210.4713548E-03,+157.1236169E-03
+39.0000E-06,+210.4713548E-03,+156.7718581E-03
+39.5000E-06,+210.4713548E-03,+156.3497476E-03
+40.0000E-06,+210.4713548E-03,+155.9979888E-03
+40.5000E-06,+210.4713548E-03,+155.5758782E-03
+41.0000E-06,+210.4713548E-03,+155.1537677E-03
+41.5000E-06,+210.4713548E-03,+154.8020089E-03
+42.0000E-06,+210.4713548E-03,+154.3798983E-03
+42.5000E-06,+210.4713548E-03,+153.9577878E-03
+43.0000E-06,+210.4713548E-03,+153.6060290E-03
+43.5000E-06,+210.4713548E-03,+153.2542702E-03
+44.0000E-06,+210.4713548E-03,+152.9025114E-03
+44.5000E-06,+210.4713548E-03,+152.4804009E-03
+45.0000E-06,+210.4713548E-03,+152.0582903E-03
+45.5000E-06,+210.4713548E-03,+151.7065315E-03
+46.0000E-06,+210.4713548E-03,+151.3547727E-03
+46.5000E-06,+210.4713548E-03,+150.9326622E-03
+47.0000E-06,+210.4713548E-03,+150.5809034E-03
+47.5000E-06,+210.4713548E-03,+150.2291446E-03
+48.0000E-06,+210.4713548E-03,+149.8070341E-03
+48.5000E-06,+210.4713548E-03,+149.3849235E-03
+49.0000E-06,+210.4713548E-03,+149.0331647E-03
+49.5000E-06,+210.7226111E-03,+148.6814059E-03
+50.0000E-06,+210.7226111E-03,+148.3296471E-03
+50.5000E-06,+210.7226111E-03,+147.9075366E-03
+51.0000E-06,+210.7226111E-03,+147.5557778E-03
+51.5000E-06,+210.7226111E-03,+147.2040190E-03
+52.0000E-06,+210.7226111E-03,+146.8522602E-03
+52.5000E-06,+210.7226111E-03,+146.4301497E-03
+53.0000E-06,+210.7226111E-03,+146.0783909E-03
+53.5000E-06,+210.7226111E-03,+145.7266321E-03
+54.0000E-06,+210.7226111E-03,+145.3748733E-03
+54.5000E-06,+210.7226111E-03,+145.0231145E-03
+55.0000E-06,+210.7226111E-03,+144.6713557E-03
+55.5000E-06,+210.7226111E-03,+144.3899487E-03
+56.0000E-06,+210.7226111E-03,+144.0381899E-03
+56.5000E-06,+210.7226111E-03,+143.6160794E-03
+57.0000E-06,+210.7226111E-03,+143.2643206E-03
+57.5000E-06,+210.7226111E-03,+142.9125618E-03
+58.0000E-06,+210.7226111E-03,+142.5608030E-03
+58.5000E-06,+210.7226111E-03,+142.2090442E-03
+59.0000E-06,+210.7226111E-03,+141.7869336E-03
+59.5000E-06,+210.7226111E-03,+141.4351749E-03
+60.0000E-06,+210.7226111E-03,+141.1537678E-03
+60.5000E-06,+210.7226111E-03,+140.7316573E-03
+61.0000E-06,+210.7226111E-03,+140.3798985E-03
+61.5000E-06,+210.7226111E-03,+140.0281397E-03
+62.0000E-06,+210.7226111E-03,+139.6763809E-03
+62.5000E-06,+210.7226111E-03,+139.3246221E-03
+63.0000E-06,+210.7226111E-03,+138.9728633E-03
+63.5000E-06,+210.7226111E-03,+138.6211045E-03
+64.0000E-06,+210.7226111E-03,+138.3396975E-03
+64.5000E-06,+210.7226111E-03,+137.9175870E-03
+65.0000E-06,+210.7226111E-03,+137.5658282E-03
+65.5000E-06,+210.7226111E-03,+137.2140694E-03
+66.0000E-06,+210.7226111E-03,+136.8623106E-03
+66.5000E-06,+210.7226111E-03,+136.5105518E-03
+67.0000E-06,+210.7226111E-03,+136.2291448E-03
+67.5000E-06,+210.7226111E-03,+135.8773860E-03
+68.0000E-06,+210.7226111E-03,+135.5256272E-03
+68.5000E-06,+210.7226111E-03,+135.1738684E-03
+69.0000E-06,+210.7226111E-03,+134.8924614E-03
+69.5000E-06,+210.7226111E-03,+134.5407026E-03
+70.0000E-06,+210.7226111E-03,+134.1889438E-03
+70.5000E-06,+210.7226111E-03,+133.8371850E-03
+71.0000E-06,+210.7226111E-03,+133.4854262E-03
+71.5000E-06,+210.7226111E-03,+133.1336674E-03
+72.0000E-06,+210.7226111E-03,+132.8522604E-03
+72.5000E-06,+210.7226111E-03,+132.4301498E-03
+73.0000E-06,+210.7226111E-03,+132.1487428E-03
