second,Volt1,Volt2
+13.10000E-03,+197.48744E-03,+185.79184E-03
+13.13700E-03,+197.48744E-03,+185.87224E-03
+13.17400E-03,+197.48744E-03,+185.95264E-03
+13.21100E-03,+197.48744E-03,+186.03304E-03
+13.24800E-03,+197.56282E-03,+186.11344E-03
+13.28500E-03,+197.56282E-03,+186.19385E-03
+13.32200E-03,+197.56282E-03,+186.19385E-03
+13.35900E-03,+197.56282E-03,+186.27425E-03
+13.39600E-03,+197.56282E-03,+186.43505E-03
+13.43300E-03,+197.56282E-03,+186.51545E-03
+13.47000E-03,+197.56282E-03,+186.59586E-03
+13.50700E-03,+197.56282E-03,+186.67626E-03
+13.54400E-03,+197.56282E-03,+186.75666E-03
+13.58100E-03,+197.56282E-03,+186.91746E-03
+13.61800E-03,+197.56282E-03,+186.99787E-03
+13.65500E-03,+197.63819E-03,+187.07827E-03
+13.69200E-03,+197.63819E-03,+187.15867E-03
+13.72900E-03,+197.63819E-03,+187.23907E-03
+13.76600E-03,+197.63819E-03,+187.31947E-03
+13.80300E-03,+197.63819E-03,+187.31947E-03
+13.84000E-03,+197.63819E-03,+187.39988E-03
+13.87700E-03,+197.63819E-03,+187.48028E-03
+13.91400E-03,+197.63819E-03,+187.48028E-03
+13.95100E-03,+197.63819E-03,+187.56068E-03
+13.98800E-03,+197.71357E-03,+187.64108E-03
+14.02500E-03,+197.71357E-03,+187.64108E-03
+14.06200E-03,+197.71357E-03,+187.72148E-03
+14.09900E-03,+197.71357E-03,+187.88229E-03
+14.13600E-03,+197.71357E-03,+187.96269E-03
