second	Volt1	Volt2	clean	background	clean-back	dR/dN
-2.40E-02	3.00E+01	-8.66E-01	#N/A	1.67E+01	#N/A	#N/A
-4.06E-02	3.01E+01	-2.27E+00	#N/A	1.67E+01	#N/A	#N/A
-4.71E-02	3.03E+01	1.46E+01	14.61185902	1.68E+01	-2.19E+00	#N/A
-7.30E-03	3.05E+01	-1.87E+00	#N/A	1.69E+01	#N/A	#N/A
9.35E-03	3.05E+01	-1.47E+00	#N/A	1.69E+01	#N/A	#N/A
1.96E-02	3.05E+01	1.52E+01	15.2148741	1.69E+01	-1.68E+00	#N/A
3.62E-02	3.05E+01	1.46E+01	14.61185902	1.69E+01	-2.28E+00	-1.94E+00
2.90E-03	3.09E+01	1.46E+01	14.61185902	1.71E+01	-2.46E+00	#N/A
2.60E-02	3.09E+01	-1.47E+00	#N/A	1.71E+01	#N/A	#N/A
4.27E-02	3.16E+01	-6.65E-01	#N/A	1.74E+01	#N/A	#N/A
-4.07E-02	3.17E+01	-1.67E+00	#N/A	1.74E+01	#N/A	#N/A
-2.40E-02	3.17E+01	-2.27E+00	#N/A	1.74E+01	#N/A	#N/A
-1.38E-02	3.17E+01	1.46E+01	14.61185902	1.74E+01	-2.80E+00	#N/A
-3.04E-02	3.21E+01	1.54E+01	15.41587913	1.76E+01	-2.17E+00	#N/A
-7.35E-03	3.21E+01	-8.66E-01	#N/A	1.76E+01	#N/A	-4.20E-01
-4.71E-02	3.25E+01	1.54E+01	15.41587913	1.78E+01	-2.34E+00	#N/A
9.30E-03	3.25E+01	-1.47E+00	#N/A	1.78E+01	#N/A	#N/A
2.60E-02	3.25E+01	-1.47E+00	#N/A	1.78E+01	#N/A	#N/A
3.63E-02	3.26E+01	1.48E+01	14.81286405	1.78E+01	-2.98E+00	#N/A
-4.07E-02	3.29E+01	-1.87E+00	#N/A	1.79E+01	#N/A	4.25E+00
1.96E-02	3.29E+01	1.62E+01	16.21989924	1.79E+01	-1.70E+00	#N/A
4.26E-02	3.33E+01	-2.27E+00	#N/A	1.81E+01	#N/A	#N/A
-2.41E-02	3.36E+01	-1.47E+00	#N/A	1.82E+01	#N/A	#N/A
-7.40E-03	3.37E+01	-1.47E+00	#N/A	1.83E+01	#N/A	#N/A
2.95E-03	3.37E+01	1.62E+01	16.21989924	1.83E+01	-2.03E+00	#N/A
9.25E-03	3.37E+01	-1.47E+00	#N/A	1.83E+01	#N/A	2.59E+00
-1.37E-02	3.41E+01	1.74E+01	17.4259294	1.84E+01	-9.90E-01	#N/A
2.59E-02	3.41E+01	-1.47E+00	#N/A	1.84E+01	#N/A	#N/A
-4.08E-02	3.45E+01	-1.67E+00	#N/A	1.86E+01	#N/A	#N/A
4.26E-02	3.45E+01	-1.87E+00	#N/A	1.86E+01	#N/A	#N/A
-7.45E-03	3.48E+01	-1.47E+00	#N/A	1.87E+01	#N/A	#N/A
-4.70E-02	3.49E+01	1.86E+01	18.63195956	1.87E+01	-1.06E-01	#N/A
-3.04E-02	3.49E+01	1.70E+01	17.02391934	1.87E+01	-1.71E+00	#N/A
-2.41E-02	3.49E+01	-1.47E+00	#N/A	1.87E+01	#N/A	#N/A
4.25E-02	3.55E+01	-1.47E+00	#N/A	1.90E+01	#N/A	#N/A
2.59E-02	3.56E+01	-1.47E+00	#N/A	1.90E+01	#N/A	#N/A
-4.08E-02	3.57E+01	-2.27E+00	#N/A	1.91E+01	#N/A	#N/A
9.20E-03	3.57E+01	-1.47E+00	#N/A	1.91E+01	#N/A	#N/A
3.63E-02	3.57E+01	1.90E+01	19.03396961	1.91E+01	-2.01E-02	#N/A
-2.42E-02	3.61E+01	-1.47E+00	#N/A	1.92E+01	#N/A	#N/A
-7.50E-03	3.61E+01	-1.87E+00	#N/A	1.92E+01	#N/A	#N/A
3.00E-03	3.61E+01	1.86E+01	18.63195956	1.92E+01	-5.79E-01	#N/A
1.97E-02	3.65E+01	1.82E+01	18.22994951	1.94E+01	-1.14E+00	#N/A
9.15E-03	3.68E+01	-1.67E+00	#N/A	1.95E+01	#N/A	#N/A
4.25E-02	3.68E+01	-8.66E-01	#N/A	1.95E+01	#N/A	#N/A
-4.09E-02	3.69E+01	-1.67E+00	#N/A	1.95E+01	#N/A	#N/A
2.58E-02	3.69E+01	-1.47E+00	#N/A	1.95E+01	#N/A	#N/A
-2.42E-02	3.73E+01	-2.27E+00	#N/A	1.97E+01	#N/A	#N/A
-1.37E-02	3.73E+01	2.00E+01	20.03899474	1.97E+01	3.66E-01	#N/A
-7.55E-03	3.76E+01	-2.07E+00	#N/A	1.98E+01	#N/A	#N/A
9.10E-03	3.77E+01	-2.27E+00	#N/A	1.98E+01	#N/A	#N/A
-4.09E-02	3.81E+01	-1.87E+00	#N/A	2.00E+01	#N/A	#N/A
2.58E-02	3.81E+01	-1.47E+00	#N/A	2.00E+01	#N/A	#N/A
4.24E-02	3.81E+01	-1.47E+00	#N/A	2.00E+01	#N/A	#N/A
-3.03E-02	3.83E+01	2.18E+01	21.84803998	2.01E+01	1.80E+00	#N/A
-4.70E-02	3.85E+01	2.18E+01	21.84803998	2.01E+01	1.72E+00	#N/A
-2.43E-02	3.85E+01	-1.27E+00	#N/A	2.01E+01	#N/A	#N/A
-7.60E-03	3.85E+01	-1.47E+00	#N/A	2.01E+01	#N/A	#N/A
9.05E-03	3.89E+01	-1.47E+00	#N/A	2.03E+01	#N/A	#N/A
3.64E-02	3.90E+01	2.20E+01	22.04904501	2.03E+01	1.74E+00	#N/A
2.57E-02	3.91E+01	-1.47E+00	#N/A	2.03E+01	#N/A	5.63E+00
1.97E-02	3.93E+01	2.39E+01	23.85809025	2.04E+01	3.44E+00	#N/A
3.05E-03	3.98E+01	2.35E+01	23.4560802	2.06E+01	2.85E+00	#N/A
4.24E-02	3.98E+01	-1.47E+00	#N/A	2.06E+01	#N/A	#N/A
-4.10E-02	3.99E+01	-1.67E+00	#N/A	2.06E+01	#N/A	#N/A
-2.43E-02	3.99E+01	-2.27E+00	#N/A	2.06E+01	#N/A	#N/A
-7.65E-03	4.01E+01	-1.47E+00	#N/A	2.07E+01	#N/A	#N/A
9.00E-03	4.01E+01	-2.27E+00	#N/A	2.07E+01	#N/A	#N/A
-1.36E-02	4.05E+01	2.51E+01	25.06412041	2.09E+01	4.20E+00	#N/A
-3.03E-02	4.06E+01	2.51E+01	25.06412041	2.09E+01	4.17E+00	#N/A
2.57E-02	4.08E+01	-1.67E+00	#N/A	2.10E+01	#N/A	#N/A
-4.10E-02	4.09E+01	-2.27E+00	#N/A	2.10E+01	#N/A	#N/A
4.23E-02	4.11E+01	-1.87E+00	#N/A	2.11E+01	#N/A	#N/A
-2.44E-02	4.13E+01	-2.27E+00	#N/A	2.12E+01	#N/A	#N/A
-4.69E-02	4.15E+01	2.55E+01	25.46613047	2.12E+01	4.24E+00	#N/A
-7.70E-03	4.15E+01	-2.27E+00	#N/A	2.12E+01	#N/A	#N/A
8.95E-03	4.17E+01	-2.07E+00	#N/A	2.13E+01	#N/A	#N/A
3.64E-02	4.17E+01	2.59E+01	25.86814052	2.13E+01	4.57E+00	#N/A
2.56E-02	4.21E+01	-1.47E+00	#N/A	2.14E+01	#N/A	#N/A
-4.11E-02	4.25E+01	-1.47E+00	#N/A	2.16E+01	#N/A	#N/A
1.98E-02	4.25E+01	2.65E+01	26.4711556	2.16E+01	4.89E+00	#N/A
4.23E-02	4.25E+01	-1.67E+00	#N/A	2.16E+01	#N/A	-1.35E+00
3.10E-03	4.27E+01	2.63E+01	26.27015057	2.16E+01	4.62E+00	#N/A
-7.75E-03	4.28E+01	-1.47E+00	#N/A	2.17E+01	#N/A	#N/A
-2.44E-02	4.29E+01	-1.47E+00	#N/A	2.17E+01	#N/A	#N/A
8.90E-03	4.32E+01	-1.87E+00	#N/A	2.18E+01	#N/A	#N/A
-3.02E-02	4.34E+01	2.59E+01	25.86814052	2.19E+01	4.01E+00	#N/A
-1.36E-02	4.34E+01	2.63E+01	26.27015057	2.19E+01	4.41E+00	#N/A
-4.11E-02	4.38E+01	-1.87E+00	#N/A	2.20E+01	#N/A	#N/A
2.56E-02	4.38E+01	-1.47E+00	#N/A	2.20E+01	#N/A	#N/A
4.22E-02	4.38E+01	-1.47E+00	#N/A	2.20E+01	#N/A	#N/A
-2.45E-02	4.39E+01	-2.88E+00	#N/A	2.20E+01	#N/A	#N/A
-4.69E-02	4.41E+01	2.59E+01	25.86814052	2.21E+01	3.76E+00	#N/A
-7.80E-03	4.42E+01	-2.27E+00	#N/A	2.21E+01	#N/A	2.65E+00
3.65E-02	4.43E+01	2.65E+01	26.4711556	2.22E+01	4.29E+00	#N/A
8.85E-03	4.46E+01	-2.27E+00	#N/A	2.23E+01	#N/A	-5.01E+00
1.98E-02	4.46E+01	2.51E+01	25.06412041	2.23E+01	2.78E+00	#N/A
4.22E-02	4.46E+01	-2.27E+00	#N/A	2.23E+01	#N/A	#N/A
-4.12E-02	4.50E+01	-1.67E+00	#N/A	2.24E+01	#N/A	#N/A
-1.35E-02	4.50E+01	2.55E+01	25.46613046	2.24E+01	3.04E+00	#N/A
3.15E-03	4.50E+01	2.45E+01	24.46110533	2.24E+01	2.04E+00	#N/A
2.55E-02	4.50E+01	-2.27E+00	#N/A	2.24E+01	#N/A	-8.46E-01
-3.02E-02	4.54E+01	2.43E+01	24.26010031	2.26E+01	1.70E+00	#N/A
-2.45E-02	4.54E+01	-2.67E+00	#N/A	2.26E+01	#N/A	#N/A
-7.85E-03	4.54E+01	-1.67E+00	#N/A	2.26E+01	#N/A	#N/A
-4.68E-02	4.58E+01	2.43E+01	24.26010031	2.27E+01	1.56E+00	#N/A
-4.12E-02	4.58E+01	-3.08E+00	#N/A	2.27E+01	#N/A	#N/A
8.80E-03	4.58E+01	-1.47E+00	#N/A	2.27E+01	#N/A	#N/A
3.65E-02	4.60E+01	2.43E+01	24.26010031	2.28E+01	1.49E+00	#N/A
4.21E-02	4.62E+01	-1.87E+00	#N/A	2.28E+01	#N/A	-3.01E+00
1.99E-02	4.63E+01	2.35E+01	23.4560802	2.29E+01	5.84E-01	#N/A
2.55E-02	4.63E+01	-2.27E+00	#N/A	2.29E+01	#N/A	#N/A
-2.46E-02	4.65E+01	-2.07E+00	#N/A	2.29E+01	#N/A	#N/A
-7.90E-03	4.68E+01	-2.67E+00	#N/A	2.30E+01	#N/A	#N/A
-3.01E-02	4.70E+01	2.18E+01	21.84803998	2.31E+01	-1.27E+00	#N/A
3.20E-03	4.70E+01	2.35E+01	23.4560802	2.31E+01	3.42E-01	#N/A
8.75E-03	4.70E+01	-2.27E+00	#N/A	2.31E+01	#N/A	-7.34E+00
-1.35E-02	4.72E+01	2.20E+01	22.04904501	2.32E+01	-1.13E+00	#N/A
-4.13E-02	4.74E+01	-2.27E+00	#N/A	2.33E+01	#N/A	#N/A
4.21E-02	4.74E+01	-1.47E+00	#N/A	2.33E+01	#N/A	#N/A
3.66E-02	4.77E+01	2.23E+01	22.25005004	2.34E+01	-1.11E+00	#N/A
-4.68E-02	4.78E+01	2.27E+01	22.65206009	2.34E+01	-7.38E-01	-4.34E+00
1.99E-02	4.78E+01	2.18E+01	21.84803998	2.34E+01	-1.54E+00	#N/A
-7.95E-03	4.81E+01	-1.67E+00	#N/A	2.35E+01	#N/A	-2.34E+00
3.25E-03	4.81E+01	2.12E+01	21.24502491	2.35E+01	-2.25E+00	#N/A
-3.01E-02	4.82E+01	2.10E+01	21.04401988	2.35E+01	-2.48E+00	#N/A
-2.46E-02	4.82E+01	-1.47E+00	#N/A	2.35E+01	#N/A	#DIV/0!
-1.34E-02	4.82E+01	2.10E+01	21.04401988	2.35E+01	-2.48E+00	#N/A
2.54E-02	4.82E+01	-2.27E+00	#N/A	2.35E+01	#N/A	#DIV/0!
3.66E-02	4.82E+01	2.10E+01	21.04401988	2.35E+01	-2.48E+00	#N/A
8.70E-03	4.86E+01	-2.27E+00	#N/A	2.37E+01	#N/A	-3.43E-01
-4.67E-02	4.88E+01	2.10E+01	21.04401988	2.37E+01	-2.69E+00	#N/A
-3.00E-02	4.90E+01	2.02E+01	20.23999977	2.38E+01	-3.56E+00	-3.43E-01
2.00E-02	4.90E+01	2.10E+01	21.04401988	2.38E+01	-2.76E+00	-3.43E-01
-1.34E-02	4.93E+01	2.02E+01	20.23999977	2.39E+01	-3.67E+00	#N/A
-4.13E-02	4.94E+01	-2.27E+00	#N/A	2.39E+01	#N/A	-3.43E-01
3.30E-03	4.94E+01	2.02E+01	20.23999977	2.39E+01	-3.70E+00	#N/A
4.20E-02	4.94E+01	-3.08E+00	#N/A	2.39E+01	#N/A	#N/A
2.54E-02	4.95E+01	-2.27E+00	#N/A	2.40E+01	#N/A	#N/A
-4.67E-02	4.98E+01	2.02E+01	20.23999977	2.41E+01	-3.84E+00	#N/A
-2.47E-02	4.99E+01	-2.88E+00	#N/A	2.41E+01	#N/A	-3.44E-01
3.67E-02	5.01E+01	2.02E+01	20.23999977	2.42E+01	-3.94E+00	#N/A
-8.00E-03	5.02E+01	-2.27E+00	#N/A	2.42E+01	#N/A	-1.23E+01
3.35E-03	5.02E+01	1.90E+01	19.03396961	2.42E+01	-5.18E+00	#N/A
2.00E-02	5.02E+01	2.02E+01	20.23999977	2.42E+01	-3.98E+00	9.66E+00
-1.33E-02	5.04E+01	2.10E+01	21.04401988	2.43E+01	-3.24E+00	-3.44E-01
-3.00E-02	5.09E+01	2.02E+01	20.23999977	2.45E+01	-4.22E+00	-3.45E-01
-4.66E-02	5.10E+01	2.10E+01	21.04401988	2.45E+01	-3.45E+00	#N/A
8.65E-03	5.10E+01	-3.08E+00	#N/A	2.45E+01	#N/A	-6.35E+00
2.01E-02	5.11E+01	2.04E+01	20.4410048	2.45E+01	-4.09E+00	#N/A
3.40E-03	5.14E+01	2.18E+01	21.84803998	2.46E+01	-2.79E+00	1.65E+00
3.67E-02	5.14E+01	2.10E+01	21.04401988	2.46E+01	-3.59E+00	#N/A
2.53E-02	5.16E+01	-3.08E+00	#N/A	2.47E+01	#N/A	#N/A
-4.14E-02	5.18E+01	-3.88E+00	#N/A	2.48E+01	#N/A	#N/A
-1.33E-02	5.18E+01	2.16E+01	21.64703496	2.48E+01	-3.13E+00	#N/A
4.20E-02	5.18E+01	-2.27E+00	#N/A	2.48E+01	#N/A	-5.35E+00
-2.99E-02	5.20E+01	2.06E+01	20.64200982	2.48E+01	-4.20E+00	#N/A
-4.66E-02	5.22E+01	2.18E+01	21.84803998	2.49E+01	-3.06E+00	7.65E+00
2.01E-02	5.22E+01	2.23E+01	22.25005004	2.49E+01	-2.66E+00	2.15E+00
3.68E-02	5.26E+01	2.29E+01	22.85306512	2.51E+01	-2.20E+00	1.52E-01
-2.99E-02	5.30E+01	2.27E+01	22.65206009	2.52E+01	-2.54E+00	#N/A
-2.47E-02	5.30E+01	-2.67E+00	#N/A	2.52E+01	#N/A	#DIV/0!
-1.32E-02	5.30E+01	2.27E+01	22.65206009	2.52E+01	-2.54E+00	#N/A
3.45E-03	5.30E+01	2.33E+01	23.25507517	2.52E+01	-1.94E+00	#N/A
-8.05E-03	5.34E+01	-2.88E+00	#N/A	2.53E+01	#N/A	6.50E-01
-4.65E-02	5.36E+01	2.39E+01	23.85809025	2.54E+01	-1.55E+00	#N/A
2.02E-02	5.37E+01	2.45E+01	24.46110533	2.54E+01	-9.78E-01	#N/A
8.60E-03	5.38E+01	-3.08E+00	#N/A	2.55E+01	#N/A	-2.35E+00
3.68E-02	5.38E+01	2.43E+01	24.26010031	2.55E+01	-1.21E+00	#N/A
-1.32E-02	5.42E+01	2.53E+01	25.26512544	2.56E+01	-3.51E-01	2.65E+00
3.50E-03	5.42E+01	2.55E+01	25.46613046	2.56E+01	-1.50E-01	#N/A
2.53E-02	5.42E+01	-2.47E+00	#N/A	2.56E+01	#N/A	6.46E-01
-2.98E-02	5.46E+01	2.59E+01	25.86814052	2.58E+01	1.10E-01	#N/A
-4.65E-02	5.50E+01	2.69E+01	26.87316565	2.59E+01	9.72E-01	#N/A
-4.14E-02	5.50E+01	-2.27E+00	#N/A	2.59E+01	#N/A	#DIV/0!
3.69E-02	5.50E+01	2.69E+01	26.87316565	2.59E+01	9.72E-01	#N/A
4.19E-02	5.52E+01	-2.67E+00	#N/A	2.60E+01	#N/A	1.14E+00
2.02E-02	5.54E+01	2.75E+01	27.47618073	2.60E+01	1.43E+00	#N/A
3.55E-03	5.57E+01	2.89E+01	28.88321592	2.62E+01	2.73E+00	3.64E+00
-2.98E-02	5.58E+01	2.91E+01	29.08422095	2.62E+01	2.90E+00	-2.36E+00
-1.31E-02	5.58E+01	2.87E+01	28.68221089	2.62E+01	2.49E+00	-3.61E-01
-4.64E-02	5.62E+01	2.91E+01	29.08422095	2.63E+01	2.75E+00	#N/A
-2.48E-02	5.62E+01	-2.27E+00	#N/A	2.63E+01	#N/A	#N/A
-8.10E-03	5.64E+01	-2.27E+00	#N/A	2.64E+01	#N/A	#N/A
3.69E-02	5.66E+01	3.03E+01	30.29025111	2.65E+01	3.81E+00	#N/A
2.03E-02	5.67E+01	3.01E+01	30.08924608	2.65E+01	3.57E+00	6.36E-01
3.60E-03	5.70E+01	3.07E+01	30.69226116	2.66E+01	4.07E+00	#N/A
8.55E-03	5.70E+01	-3.08E+00	#N/A	2.66E+01	#N/A	3.63E+00
-2.97E-02	5.72E+01	3.15E+01	31.49628127	2.67E+01	4.80E+00	#N/A
2.52E-02	5.74E+01	-3.08E+00	#N/A	2.68E+01	#N/A	-1.70E+00
-4.64E-02	5.75E+01	3.11E+01	31.09427121	2.68E+01	4.28E+00	#N/A
-1.31E-02	5.76E+01	3.13E+01	31.29527624	2.68E+01	4.45E+00	5.63E+00
3.65E-03	5.78E+01	3.29E+01	32.90331645	2.69E+01	5.98E+00	2.63E+00
2.03E-02	5.78E+01	3.19E+01	31.89829132	2.69E+01	4.98E+00	#DIV/0!
3.70E-02	5.78E+01	3.23E+01	32.30030137	2.69E+01	5.38E+00	#N/A
-4.15E-02	5.82E+01	-3.28E+00	#N/A	2.71E+01	#N/A	1.63E+00
-2.97E-02	5.82E+01	3.31E+01	33.10432148	2.71E+01	6.03E+00	#N/A
-1.30E-02	5.82E+01	3.39E+01	33.90834159	2.71E+01	6.84E+00	#N/A
4.19E-02	5.82E+01	-3.08E+00	#N/A	2.71E+01	#N/A	-1.71E+00
-4.63E-02	5.88E+01	3.31E+01	33.10432148	2.73E+01	5.81E+00	#N/A
-2.48E-02	5.90E+01	-2.27E+00	#N/A	2.74E+01	#N/A	3.62E+00
2.04E-02	5.90E+01	3.39E+01	33.90834159	2.74E+01	6.54E+00	#N/A
3.70E-02	5.90E+01	3.39E+01	33.90834159	2.74E+01	6.54E+00	-3.78E-01
3.70E-03	5.92E+01	3.39E+01	33.90834159	2.74E+01	6.46E+00	#N/A
-8.15E-03	5.93E+01	-2.27E+00	#N/A	2.75E+01	#N/A	-3.79E-01
-2.96E-02	5.94E+01	3.39E+01	33.90834159	2.75E+01	6.38E+00	#N/A
-1.30E-02	5.94E+01	3.39E+01	33.90834159	2.75E+01	6.38E+00	#N/A
8.50E-03	5.96E+01	-3.08E+00	#N/A	2.76E+01	#N/A	1.62E+00
-4.63E-02	5.98E+01	3.47E+01	34.71236169	2.77E+01	7.03E+00	#N/A
2.04E-02	5.98E+01	3.47E+01	34.71236169	2.77E+01	7.03E+00	-3.83E-01
3.71E-02	5.99E+01	3.47E+01	34.71236169	2.77E+01	7.00E+00	-1.38E+00
-1.29E-02	6.02E+01	3.43E+01	34.31035164	2.78E+01	6.48E+00	#N/A
2.52E-02	6.02E+01	-3.68E+00	#N/A	2.78E+01	#N/A	-3.05E+00
3.75E-03	6.05E+01	3.35E+01	33.50633153	2.79E+01	5.56E+00	#N/A
-2.96E-02	6.07E+01	3.39E+01	33.90834159	2.80E+01	5.88E+00	#N/A
-4.15E-02	6.08E+01	-3.48E+00	#N/A	2.81E+01	#N/A	#N/A
-2.49E-02	6.08E+01	-2.47E+00	#N/A	2.81E+01	#N/A	#N/A
-4.62E-02	6.10E+01	3.39E+01	33.90834159	2.81E+01	5.76E+00	#N/A
4.18E-02	6.10E+01	-3.08E+00	#N/A	2.81E+01	#N/A	-3.93E-01
3.80E-03	6.14E+01	3.39E+01	33.90834159	2.83E+01	5.61E+00	#N/A
2.05E-02	6.14E+01	3.45E+01	34.51135667	2.83E+01	6.21E+00	#DIV/0!
3.71E-02	6.14E+01	3.39E+01	33.90834159	2.83E+01	5.61E+00	#N/A
-8.20E-03	6.18E+01	-3.08E+00	#N/A	2.85E+01	#N/A	#N/A
8.45E-03	6.19E+01	-3.48E+00	#N/A	2.85E+01	#N/A	#N/A
-1.29E-02	6.21E+01	3.39E+01	33.90834159	2.86E+01	5.33E+00	#N/A
-2.95E-02	6.22E+01	3.43E+01	34.31035164	2.86E+01	5.69E+00	#N/A
2.51E-02	6.22E+01	-3.48E+00	#N/A	2.86E+01	#N/A	#N/A
4.18E-02	6.23E+01	-3.88E+00	#N/A	2.87E+01	#N/A	#N/A
-4.16E-02	6.26E+01	-3.88E+00	#N/A	2.88E+01	#N/A	#N/A
-2.49E-02	6.26E+01	-3.48E+00	#N/A	2.88E+01	#N/A	#N/A
-4.62E-02	6.28E+01	3.41E+01	34.10934661	2.89E+01	5.24E+00	#N/A
2.05E-02	6.28E+01	3.39E+01	33.90834159	2.89E+01	5.04E+00	-1.41E+00
3.72E-02	6.31E+01	3.39E+01	33.90834159	2.89E+01	4.96E+00	#N/A
-8.25E-03	6.34E+01	-2.47E+00	#N/A	2.91E+01	#N/A	-2.41E+00
-1.28E-02	6.35E+01	3.31E+01	33.10432148	2.91E+01	3.99E+00	#N/A
8.40E-03	6.35E+01	-3.88E+00	#N/A	2.91E+01	#N/A	1.59E+00
3.85E-03	6.36E+01	3.33E+01	33.30532651	2.92E+01	4.15E+00	#N/A
4.17E-02	6.37E+01	-3.48E+00	#N/A	2.92E+01	#N/A	#N/A
-4.16E-02	6.39E+01	-4.68E+00	#N/A	2.93E+01	#N/A	#N/A
-2.50E-02	6.39E+01	-3.28E+00	#N/A	2.93E+01	#N/A	#N/A
2.51E-02	6.39E+01	-3.88E+00	#N/A	2.93E+01	#N/A	#N/A
-2.95E-02	6.42E+01	3.29E+01	32.90331645	2.94E+01	3.50E+00	#N/A
-4.61E-02	6.43E+01	3.27E+01	32.70231143	2.94E+01	3.26E+00	#N/A
-8.30E-03	6.43E+01	-3.88E+00	#N/A	2.94E+01	#N/A	#N/A
8.35E-03	6.43E+01	-3.88E+00	#N/A	2.94E+01	#N/A	#N/A
4.17E-02	6.46E+01	-3.88E+00	#N/A	2.96E+01	#N/A	#N/A
2.06E-02	6.47E+01	3.27E+01	32.70231143	2.96E+01	3.09E+00	#N/A
2.50E-02	6.47E+01	-4.68E+00	#N/A	2.96E+01	#N/A	#DIV/0!
3.72E-02	6.47E+01	3.31E+01	33.10432148	2.96E+01	3.49E+00	#N/A
3.90E-03	6.49E+01	3.23E+01	32.30030137	2.97E+01	2.60E+00	#N/A
-4.17E-02	6.51E+01	-3.88E+00	#N/A	2.98E+01	#N/A	#N/A
-2.50E-02	6.51E+01	-4.68E+00	#N/A	2.98E+01	#N/A	#N/A
-1.28E-02	6.52E+01	3.29E+01	32.90331645	2.98E+01	3.08E+00	#N/A
-8.35E-03	6.54E+01	-3.48E+00	#N/A	2.99E+01	#N/A	#N/A
8.30E-03	6.55E+01	-4.68E+00	#N/A	3.00E+01	#N/A	#N/A
2.50E-02	6.58E+01	-4.68E+00	#N/A	3.01E+01	#N/A	#N/A
-2.94E-02	6.59E+01	3.31E+01	33.10432148	3.01E+01	2.97E+00	#N/A
4.16E-02	6.59E+01	-4.68E+00	#N/A	3.01E+01	#N/A	-1.64E+01
-4.61E-02	6.60E+01	3.15E+01	31.49628127	3.02E+01	1.32E+00	#N/A
3.73E-02	6.61E+01	3.15E+01	31.49628127	3.02E+01	1.28E+00	#N/A
-4.17E-02	6.65E+01	-5.09E+00	#N/A	3.04E+01	#N/A	8.93E-01
2.06E-02	6.67E+01	3.23E+01	32.30030137	3.05E+01	1.82E+00	#N/A
3.95E-03	6.71E+01	3.13E+01	31.29527624	3.07E+01	6.31E-01	#N/A
-2.51E-02	6.72E+01	-4.68E+00	#N/A	3.07E+01	#N/A	5.51E-01
-1.27E-02	6.73E+01	3.15E+01	31.49628127	3.08E+01	7.42E-01	#N/A
-8.40E-03	6.75E+01	-5.49E+00	#N/A	3.08E+01	#N/A	-4.53E-01
-2.94E-02	6.78E+01	3.15E+01	31.49628127	3.10E+01	5.14E-01	#N/A
-4.60E-02	6.79E+01	3.07E+01	30.69226116	3.10E+01	-3.36E-01	#N/A
8.25E-03	6.80E+01	-4.68E+00	#N/A	3.11E+01	#N/A	#N/A
2.49E-02	6.81E+01	-5.09E+00	#N/A	3.11E+01	#N/A	#N/A
3.73E-02	6.83E+01	3.11E+01	31.09427121	3.12E+01	-1.19E-01	#N/A
2.07E-02	6.87E+01	3.11E+01	31.09427121	3.14E+01	-3.05E-01	-1.97E+00
-1.27E-02	6.91E+01	2.99E+01	29.88824105	3.16E+01	-1.70E+00	-1.47E+00
4.00E-03	6.91E+01	3.07E+01	30.69226116	3.16E+01	-8.96E-01	#N/A
4.16E-02	6.91E+01	-5.09E+00	#N/A	3.16E+01	#N/A	#N/A
-4.18E-02	6.95E+01	-4.08E+00	#N/A	3.18E+01	#N/A	#N/A
-2.93E-02	6.95E+01	3.03E+01	30.29025111	3.18E+01	-1.49E+00	#N/A
-4.60E-02	6.99E+01	3.05E+01	30.49125613	3.20E+01	-1.48E+00	-1.96E-01
3.74E-02	7.02E+01	3.05E+01	30.49125613	3.21E+01	-1.63E+00	-1.53E-01
2.07E-02	7.05E+01	3.07E+01	30.69226116	3.23E+01	-1.57E+00	-8.94E-02
-1.26E-02	7.07E+01	3.07E+01	30.69226116	3.24E+01	-1.67E+00	-4.91E-01
4.05E-03	7.07E+01	3.07E+01	30.69226116	3.24E+01	-1.67E+00	-4.95E-01
-2.93E-02	7.10E+01	3.07E+01	30.69226116	3.25E+01	-1.82E+00	#N/A
-2.51E-02	7.13E+01	-5.49E+00	#N/A	3.27E+01	#N/A	#N/A
-8.45E-03	7.14E+01	-5.49E+00	#N/A	3.27E+01	#N/A	#N/A
-4.59E-02	7.15E+01	3.11E+01	31.09427121	3.28E+01	-1.67E+00	#N/A
8.20E-03	7.19E+01	-5.49E+00	#N/A	3.30E+01	#N/A	-1.01E+00
2.08E-02	7.19E+01	3.09E+01	30.89326619	3.30E+01	-2.07E+00	#N/A
2.49E-02	7.19E+01	-4.68E+00	#N/A	3.30E+01	#N/A	#DIV/0!
3.74E-02	7.19E+01	3.07E+01	30.69226116	3.30E+01	-2.28E+00	#N/A
-1.26E-02	7.23E+01	3.07E+01	30.69226116	3.32E+01	-2.48E+00	4.88E-01
4.10E-03	7.23E+01	3.11E+01	31.09427121	3.32E+01	-2.08E+00	1.48E+00
-2.92E-02	7.27E+01	3.15E+01	31.49628127	3.34E+01	-1.89E+00	9.08E-01
-4.59E-02	7.30E+01	3.21E+01	32.09929635	3.35E+01	-1.44E+00	-2.40E-01
3.75E-02	7.34E+01	3.17E+01	31.69728629	3.38E+01	-2.06E+00	1.47E+00
2.08E-02	7.35E+01	3.31E+01	33.10432148	3.38E+01	-7.02E-01	#N/A
4.15E-02	7.37E+01	-5.49E+00	#N/A	3.39E+01	#N/A	-1.54E+00
-1.25E-02	7.39E+01	3.27E+01	32.70231143	3.40E+01	-1.32E+00	#N/A
4.15E-03	7.39E+01	3.25E+01	32.5013064	3.40E+01	-1.52E+00	#N/A
-4.18E-02	7.43E+01	-6.29E+00	#N/A	3.42E+01	#N/A	9.58E-01
